PESTNAME,DateTime,Head_m
7004,2010-12-09 00:00:00,1618.407289
7004,2010-12-10 00:00:00,1618.415462
7004,2010-12-11 00:00:00,1618.400633
7004,2010-12-12 00:00:00,1618.411132
7004,2010-12-13 00:00:00,1618.428837
7004,2010-12-14 00:00:00,1618.42816
7004,2010-12-15 00:00:00,1618.417644
7004,2010-12-16 00:00:00,1618.386211
7004,2010-12-17 00:00:00,1618.387742
7004,2010-12-18 00:00:00,1618.378223
7004,2010-12-19 00:00:00,1618.414479
7004,2010-12-20 00:00:00,1618.403844
7004,2010-12-21 00:00:00,1618.390315
7004,2010-12-22 00:00:00,1618.400281
7004,2010-12-23 00:00:00,1618.399251
7004,2010-12-24 00:00:00,1618.404226
7004,2010-12-25 00:00:00,1618.401011
7004,2010-12-26 00:00:00,1618.39114
7004,2010-12-27 00:00:00,1618.390212
7004,2010-12-28 00:00:00,1618.413976
7004,2010-12-29 00:00:00,1618.416822
7004,2010-12-30 00:00:00,1618.398676
7004,2010-12-31 00:00:00,1618.409984
7005,2010-08-08 00:00:00,1507.8624
7005,2010-08-09 00:00:00,1507.82592
7005,2010-08-10 00:00:00,1507.76617
7005,2010-08-11 00:00:00,1507.70943
7005,2010-08-12 00:00:00,1507.65241
7005,2010-08-13 00:00:00,1507.6009
7005,2010-08-14 00:00:00,1507.54935
7005,2010-08-15 00:00:00,1507.50572
7005,2010-08-16 00:00:00,1507.46651
7005,2010-08-17 00:00:00,1507.42429
7005,2010-08-18 00:00:00,1507.38011
7005,2010-08-19 00:00:00,1507.34011
7005,2010-08-20 00:00:00,1507.30421
7005,2010-08-21 00:00:00,1507.2628
7005,2010-08-22 00:00:00,1507.20904
7005,2010-08-23 00:00:00,1507.14695
7005,2010-08-24 00:00:00,1507.09379
7005,2010-08-25 00:00:00,1507.04688
7005,2010-08-26 00:00:00,1507.00101
7005,2010-08-27 00:00:00,1506.9565
7005,2010-08-28 00:00:00,1506.90265
7005,2010-08-29 00:00:00,1506.83994
7005,2010-08-30 00:00:00,1506.77746
7005,2010-08-31 00:00:00,1506.71626
7005,2010-09-01 00:00:00,1506.67547
7005,2010-09-02 00:00:00,1506.62662
7005,2010-09-03 00:00:00,1506.57536
7005,2010-09-04 00:00:00,1506.5304
7005,2010-09-05 00:00:00,1506.48196
7005,2010-09-06 00:00:00,1506.43224
7005,2010-09-07 00:00:00,1506.38753
7005,2010-09-08 00:00:00,1506.344
7005,2010-09-09 00:00:00,1506.2986
7005,2010-09-10 00:00:00,1506.25812
7005,2010-09-11 00:00:00,1506.21484
7005,2010-09-12 00:00:00,1506.1672
7005,2010-09-13 00:00:00,1506.12759
7005,2010-09-14 00:00:00,1506.09394
7005,2010-09-15 00:00:00,1506.07313
7005,2010-09-16 00:00:00,1506.05417
7005,2010-09-17 00:00:00,1506.03391
7005,2010-09-18 00:00:00,1506.00796
7005,2010-09-19 00:00:00,1505.97958
7005,2010-09-20 00:00:00,1505.94337
7005,2010-09-21 00:00:00,1505.90656
7005,2010-09-22 00:00:00,1505.86516
7005,2010-09-23 00:00:00,1505.81762
7005,2010-09-24 00:00:00,1505.77115
7005,2010-09-25 00:00:00,1505.72846
7005,2010-09-26 00:00:00,1505.6875
7005,2010-09-27 00:00:00,1505.64454
7005,2010-09-28 00:00:00,1505.60045
7005,2010-09-29 00:00:00,1505.5564
7005,2010-09-30 00:00:00,1505.52589
7005,2010-10-01 00:00:00,1505.50103
7005,2010-10-02 00:00:00,1505.48111
7005,2010-10-03 00:00:00,1505.46447
7005,2010-10-04 00:00:00,1505.44055
7005,2010-10-05 00:00:00,1505.41916
7005,2010-10-06 00:00:00,1505.40234
7005,2010-10-07 00:00:00,1505.39509
7005,2010-10-08 00:00:00,1505.47216
7005,2010-10-09 00:00:00,1505.53241
7005,2010-10-10 00:00:00,1505.56345
7005,2010-10-11 00:00:00,1505.58534
7005,2010-10-12 00:00:00,1505.60225
7005,2010-10-13 00:00:00,1505.6201
7005,2010-10-14 00:00:00,1505.63754
7005,2010-10-15 00:00:00,1505.65333
7005,2010-10-16 00:00:00,1505.66857
7005,2010-10-17 00:00:00,1505.68176
7005,2010-10-18 00:00:00,1505.69334
7005,2010-10-19 00:00:00,1505.70131
7005,2010-10-20 00:00:00,1505.70732
7005,2010-10-21 00:00:00,1505.71457
7005,2010-10-22 00:00:00,1505.72184
7005,2010-10-23 00:00:00,1505.72124
7005,2010-10-24 00:00:00,1505.72456
7005,2010-10-25 00:00:00,1505.72095
7005,2010-10-26 00:00:00,1505.72334
7005,2010-10-27 00:00:00,1505.71851
7005,2010-10-28 00:00:00,1505.72822
7005,2010-10-29 00:00:00,1505.73257
7005,2010-10-30 00:00:00,1505.74053
7005,2010-10-31 00:00:00,1505.74238
7005,2010-11-01 00:00:00,1505.74065
7005,2010-11-02 00:00:00,1505.74541
7005,2010-11-03 00:00:00,1505.75186
7005,2010-11-04 00:00:00,1505.75928
7005,2010-11-05 00:00:00,1505.76216
7005,2010-11-06 00:00:00,1505.76294
7005,2010-11-07 00:00:00,1505.76264
7005,2010-11-08 00:00:00,1505.75883
7005,2010-11-09 00:00:00,1505.75152
7005,2010-11-10 00:00:00,1505.74788
7005,2010-11-11 00:00:00,1505.73546
7005,2010-11-12 00:00:00,1505.72468
7005,2010-11-13 00:00:00,1505.71053
7005,2010-11-14 00:00:00,1505.70133
7005,2010-11-15 00:00:00,1505.68329
7005,2010-11-16 00:00:00,1505.66283
7005,2010-11-17 00:00:00,1505.63114
7005,2010-11-18 00:00:00,1505.6087
7005,2010-11-19 00:00:00,1505.58398
7005,2010-11-20 00:00:00,1505.56882
7005,2010-11-21 00:00:00,1505.55619
7005,2010-11-22 00:00:00,1505.55188
7005,2010-11-23 00:00:00,1505.54235
7005,2010-11-24 00:00:00,1505.50788
7005,2010-11-25 00:00:00,1505.48385
7005,2010-11-26 00:00:00,1505.48608
7005,2010-11-27 00:00:00,1505.48056
7005,2010-11-28 00:00:00,1505.46379
7005,2010-11-29 00:00:00,1505.43502
7005,2010-11-30 00:00:00,1505.42128
7005,2010-12-01 00:00:00,1505.4185
7005,2010-12-02 00:00:00,1505.40745
7005,2010-12-03 00:00:00,1505.39196
7005,2010-12-04 00:00:00,1505.37636
7005,2010-12-05 00:00:00,1505.36741
7005,2010-12-06 00:00:00,1505.35704
7005,2010-12-07 00:00:00,1505.34243
7005,2010-12-08 00:00:00,1505.33631
7005,2010-12-09 00:00:00,1505.33098
7005,2010-12-10 00:00:00,1505.32791
7005,2010-12-11 00:00:00,1505.31865
7005,2010-12-12 00:00:00,1505.32125
7005,2010-12-13 00:00:00,1505.32312
7005,2010-12-14 00:00:00,1505.32444
7005,2010-12-15 00:00:00,1505.31751
7005,2010-12-16 00:00:00,1505.31171
7005,2010-12-17 00:00:00,1505.31358
7005,2010-12-18 00:00:00,1505.32126
7005,2010-12-19 00:00:00,1505.32694
7005,2010-12-20 00:00:00,1505.31903
7005,2010-12-21 00:00:00,1505.31168
7005,2010-12-22 00:00:00,1505.31956
7005,2010-12-23 00:00:00,1505.31318
7005,2010-12-24 00:00:00,1505.30942
7005,2010-12-25 00:00:00,1505.31245
7005,2010-12-26 00:00:00,1505.31414
7005,2010-12-27 00:00:00,1505.30456
7005,2010-12-28 00:00:00,1505.30696
7005,2010-12-29 00:00:00,1505.31382
7005,2010-12-30 00:00:00,1505.29725
7005,2010-12-31 00:00:00,1505.27874
7006,2010-04-24 00:00:00,1502.31753
7006,2010-04-25 00:00:00,1502.3103
7006,2010-04-26 00:00:00,1502.30948
7006,2010-04-27 00:00:00,1502.31226
7006,2010-04-28 00:00:00,1502.3095
7006,2010-04-29 00:00:00,1502.30602
7006,2010-04-30 00:00:00,1502.30404
7006,2010-05-01 00:00:00,1502.30067
7006,2010-05-02 00:00:00,1502.30304
7006,2010-05-03 00:00:00,1502.30516
7006,2010-05-04 00:00:00,1502.30143
7006,2010-05-05 00:00:00,1502.30215
7006,2010-05-06 00:00:00,1502.30207
7006,2010-05-07 00:00:00,1502.29916
7006,2010-05-08 00:00:00,1502.30918
7006,2010-05-09 00:00:00,1502.31944
7006,2010-05-10 00:00:00,1502.32971
7006,2010-05-11 00:00:00,1502.33879
7006,2010-05-12 00:00:00,1502.35087
7006,2010-05-13 00:00:00,1502.37478
7006,2010-05-14 00:00:00,1502.43644
7006,2010-05-15 00:00:00,1502.48661
7006,2010-05-16 00:00:00,1502.52954
7006,2010-05-17 00:00:00,1502.58591
7006,2010-05-18 00:00:00,1502.65473
7006,2010-05-19 00:00:00,1502.72747
7006,2010-05-20 00:00:00,1502.82292
7006,2010-05-21 00:00:00,1502.91973
7006,2010-05-22 00:00:00,1503.05023
7006,2010-05-23 00:00:00,1503.15874
7006,2010-05-24 00:00:00,1503.22172
7006,2010-05-25 00:00:00,1503.29484
7006,2010-05-26 00:00:00,1503.37297
7006,2010-05-27 00:00:00,1503.42168
7006,2010-05-28 00:00:00,1503.47587
7006,2010-05-29 00:00:00,1503.51567
7006,2010-05-30 00:00:00,1503.57039
7006,2010-05-31 00:00:00,1503.62015
7006,2010-06-01 00:00:00,1503.69863
7006,2010-06-02 00:00:00,1503.80017
7006,2010-06-03 00:00:00,1503.89552
7006,2010-06-04 00:00:00,1503.98213
7006,2010-06-05 00:00:00,1504.09661
7006,2010-06-06 00:00:00,1504.17507
7006,2010-06-07 00:00:00,1504.25185
7006,2010-06-08 00:00:00,1504.33894
7006,2010-06-09 00:00:00,1504.42112
7006,2010-06-10 00:00:00,1504.46211
7006,2010-06-11 00:00:00,1504.47498
7006,2010-06-12 00:00:00,1504.47327
7006,2010-06-13 00:00:00,1504.52065
7006,2010-06-14 00:00:00,1504.56618
7006,2010-06-15 00:00:00,1504.62046
7006,2010-06-16 00:00:00,1504.66072
7006,2010-06-17 00:00:00,1504.70245
7006,2010-06-18 00:00:00,1504.76676
7006,2010-06-19 00:00:00,1504.80426
7006,2010-06-20 00:00:00,1504.83514
7006,2010-06-21 00:00:00,1504.87944
7006,2010-06-22 00:00:00,1504.85659
7006,2010-06-23 00:00:00,1504.82901
7006,2010-06-24 00:00:00,1504.83307
7006,2010-06-25 00:00:00,1504.85986
7006,2010-06-26 00:00:00,1504.89299
7006,2010-06-27 00:00:00,1504.91046
7006,2010-06-28 00:00:00,1504.91977
7006,2010-06-29 00:00:00,1504.93567
7006,2010-06-30 00:00:00,1504.94712
7006,2010-07-01 00:00:00,1504.95282
7006,2010-07-02 00:00:00,1504.95855
7006,2010-07-03 00:00:00,1504.96971
7006,2010-07-04 00:00:00,1504.99108
7006,2010-07-05 00:00:00,1505.01223
7006,2010-07-06 00:00:00,1505.02951
7006,2010-07-07 00:00:00,1505.04399
7006,2010-07-08 00:00:00,1505.06285
7006,2010-07-09 00:00:00,1505.06143
7006,2010-07-10 00:00:00,1505.07761
7006,2010-07-11 00:00:00,1505.08349
7006,2010-07-12 00:00:00,1505.11831
7006,2010-07-13 00:00:00,1505.15743
7006,2010-07-14 00:00:00,1505.16553
7006,2010-07-15 00:00:00,1505.18469
7006,2010-07-16 00:00:00,1505.18667
7006,2010-07-17 00:00:00,1505.17713
7006,2010-07-18 00:00:00,1505.19531
7006,2010-07-19 00:00:00,1505.20816
7006,2010-07-20 00:00:00,1505.21318
7006,2010-07-21 00:00:00,1505.22373
7006,2010-07-22 00:00:00,1505.23077
7006,2010-07-23 00:00:00,1505.21036
7006,2010-07-24 00:00:00,1505.16469
7006,2010-07-25 00:00:00,1505.14405
7006,2010-07-26 00:00:00,1505.1161
7006,2010-07-27 00:00:00,1505.09344
7006,2010-07-28 00:00:00,1505.06031
7006,2010-07-29 00:00:00,1505.03241
7006,2010-07-30 00:00:00,1504.99625
7006,2010-07-31 00:00:00,1504.9558
7006,2010-08-01 00:00:00,1504.90795
7006,2010-08-02 00:00:00,1504.86221
7006,2010-08-03 00:00:00,1504.81496
7006,2010-08-04 00:00:00,1504.76238
7006,2010-08-05 00:00:00,1504.71757
7006,2010-08-06 00:00:00,1504.67742
7006,2010-08-07 00:00:00,1504.6357
7006,2010-08-08 00:00:00,1504.59893
7006,2010-08-09 00:00:00,1504.57398
7006,2010-08-10 00:00:00,1504.5785
7006,2010-08-11 00:00:00,1504.56437
7006,2010-08-12 00:00:00,1504.53825
7006,2010-08-13 00:00:00,1504.516
7006,2010-08-14 00:00:00,1504.4848
7006,2010-08-15 00:00:00,1504.46
7006,2010-08-16 00:00:00,1504.43516
7006,2010-08-17 00:00:00,1504.40469
7006,2010-08-18 00:00:00,1504.37533
7006,2010-08-19 00:00:00,1504.34198
7006,2010-08-20 00:00:00,1504.30623
7006,2010-08-21 00:00:00,1504.26605
7006,2010-08-22 00:00:00,1504.2252
7006,2010-08-23 00:00:00,1504.18625
7006,2010-08-24 00:00:00,1504.15129
7006,2010-08-25 00:00:00,1504.1209
7006,2010-08-26 00:00:00,1504.08553
7006,2010-08-27 00:00:00,1504.04086
7006,2010-08-28 00:00:00,1503.99523
7006,2010-08-29 00:00:00,1503.9494
7006,2010-08-30 00:00:00,1503.91871
7006,2010-08-31 00:00:00,1503.88205
7006,2010-09-01 00:00:00,1503.84471
7006,2010-09-02 00:00:00,1503.80565
7006,2010-09-03 00:00:00,1503.76573
7006,2010-09-04 00:00:00,1503.72801
7006,2010-09-05 00:00:00,1503.6916
7006,2010-09-06 00:00:00,1503.65607
7006,2010-09-07 00:00:00,1503.63025
7006,2010-09-08 00:00:00,1503.60418
7006,2010-09-09 00:00:00,1503.56814
7006,2010-09-10 00:00:00,1503.53534
7006,2010-09-11 00:00:00,1503.50639
7006,2010-09-12 00:00:00,1503.48643
7006,2010-09-13 00:00:00,1503.47044
7006,2010-09-14 00:00:00,1503.44902
7006,2010-09-15 00:00:00,1503.42232
7006,2010-09-16 00:00:00,1503.39674
7006,2010-09-17 00:00:00,1503.37486
7006,2010-09-18 00:00:00,1503.35185
7006,2010-09-19 00:00:00,1503.33061
7006,2010-09-20 00:00:00,1503.31063
7006,2010-09-21 00:00:00,1503.2932
7006,2010-09-22 00:00:00,1503.28197
7006,2010-09-23 00:00:00,1503.2674
7006,2010-09-24 00:00:00,1503.24582
7006,2010-09-25 00:00:00,1503.22042
7006,2010-09-26 00:00:00,1503.1999
7006,2010-09-27 00:00:00,1503.18078
7006,2010-09-28 00:00:00,1503.16041
7006,2010-09-29 00:00:00,1503.13907
7006,2010-09-30 00:00:00,1503.11826
7006,2010-10-01 00:00:00,1503.11241
7006,2010-10-02 00:00:00,1503.08426
7006,2010-10-03 00:00:00,1503.0609
7006,2010-10-04 00:00:00,1503.03174
7006,2010-10-05 00:00:00,1503.03058
7006,2010-10-06 00:00:00,1503.01466
7006,2010-10-07 00:00:00,1503.02992
7006,2010-10-08 00:00:00,1503.01398
7006,2010-10-09 00:00:00,1502.99712
7006,2010-10-10 00:00:00,1502.98747
7006,2010-10-11 00:00:00,1502.9819
7006,2010-10-12 00:00:00,1502.97949
7006,2010-10-13 00:00:00,1502.98842
7006,2010-10-14 00:00:00,1502.9927
7006,2010-10-15 00:00:00,1502.99987
7006,2010-10-16 00:00:00,1503.00156
7006,2010-10-17 00:00:00,1503.00732
7006,2010-10-18 00:00:00,1503.00936
7006,2010-10-19 00:00:00,1502.99866
7006,2010-10-20 00:00:00,1502.9935
7006,2010-10-21 00:00:00,1502.99161
7006,2010-10-22 00:00:00,1502.99296
7006,2010-10-23 00:00:00,1502.99181
7006,2010-10-24 00:00:00,1503.00476
7006,2010-10-25 00:00:00,1503.02259
7006,2010-10-26 00:00:00,1503.04049
7006,2010-10-27 00:00:00,1503.04435
7006,2010-10-28 00:00:00,1503.05586
7006,2010-10-29 00:00:00,1503.05827
7006,2010-10-30 00:00:00,1503.05899
7006,2010-10-31 00:00:00,1503.05404
7006,2010-11-01 00:00:00,1503.04754
7006,2010-11-02 00:00:00,1503.04945
7006,2010-11-03 00:00:00,1503.04238
7006,2010-11-04 00:00:00,1503.03923
7006,2010-11-05 00:00:00,1503.03208
7006,2010-11-06 00:00:00,1503.02485
7006,2010-11-07 00:00:00,1503.02068
7006,2010-11-08 00:00:00,1503.02089
7006,2010-11-09 00:00:00,1503.02868
7006,2010-11-10 00:00:00,1503.03061
7006,2010-11-11 00:00:00,1503.02428
7006,2010-11-12 00:00:00,1503.01476
7006,2010-11-13 00:00:00,1503.00436
7006,2010-11-14 00:00:00,1502.9989
7006,2010-11-15 00:00:00,1502.97352
7006,2010-11-16 00:00:00,1502.94987
7006,2010-11-17 00:00:00,1502.93068
7006,2010-11-18 00:00:00,1502.9182
7006,2010-11-19 00:00:00,1502.90336
7006,2010-11-20 00:00:00,1502.89209
7006,2010-11-21 00:00:00,1502.8809
7006,2010-11-22 00:00:00,1502.87515
7006,2010-11-23 00:00:00,1502.86548
7006,2010-11-24 00:00:00,1502.84062
7006,2010-11-25 00:00:00,1502.8285
7006,2010-11-26 00:00:00,1502.83535
7006,2010-11-27 00:00:00,1502.82962
7006,2010-11-28 00:00:00,1502.81478
7006,2010-11-29 00:00:00,1502.79307
7006,2010-11-30 00:00:00,1502.78442
7006,2010-12-01 00:00:00,1502.78186
7006,2010-12-02 00:00:00,1502.77312
7006,2010-12-03 00:00:00,1502.76228
7006,2010-12-04 00:00:00,1502.75183
7006,2010-12-05 00:00:00,1502.74481
7006,2010-12-06 00:00:00,1502.73582
7006,2010-12-07 00:00:00,1502.72386
7006,2010-12-08 00:00:00,1502.71752
7006,2010-12-09 00:00:00,1502.71105
7006,2010-12-10 00:00:00,1502.70424
7006,2010-12-11 00:00:00,1502.69314
7006,2010-12-12 00:00:00,1502.68966
7006,2010-12-13 00:00:00,1502.68558
7006,2010-12-14 00:00:00,1502.68045
7006,2010-12-15 00:00:00,1502.67188
7006,2010-12-16 00:00:00,1502.6628
7006,2010-12-17 00:00:00,1502.65824
7006,2010-12-18 00:00:00,1502.65839
7006,2010-12-19 00:00:00,1502.6575
7006,2010-12-20 00:00:00,1502.64851
7006,2010-12-21 00:00:00,1502.6421
7006,2010-12-22 00:00:00,1502.64505
7006,2010-12-23 00:00:00,1502.63936
7006,2010-12-24 00:00:00,1502.63432
7006,2010-12-25 00:00:00,1502.63433
7006,2010-12-26 00:00:00,1502.63271
7006,2010-12-27 00:00:00,1502.62505
7006,2010-12-28 00:00:00,1502.62274
7006,2010-12-29 00:00:00,1502.62094
7006,2010-12-30 00:00:00,1502.60722
7006,2010-12-31 00:00:00,1502.59211
7007,2010-04-27 00:00:00,1508.23225
7007,2010-04-28 00:00:00,1508.21756
7007,2010-04-29 00:00:00,1508.23708
7007,2010-04-30 00:00:00,1508.2613
7007,2010-05-01 00:00:00,1508.30874
7007,2010-05-02 00:00:00,1508.32169
7007,2010-05-03 00:00:00,1508.37129
7007,2010-05-04 00:00:00,1508.396
7007,2010-05-05 00:00:00,1508.46612
7007,2010-05-06 00:00:00,1508.47029
7007,2010-05-07 00:00:00,1508.49548
7007,2010-05-08 00:00:00,1508.56695
7007,2010-05-09 00:00:00,1508.6022
7007,2010-05-10 00:00:00,1508.64114
7007,2010-05-11 00:00:00,1508.67405
7007,2010-05-12 00:00:00,1508.6658
7007,2010-05-14 00:00:00,1508.52825
7007,2010-05-15 00:00:00,1508.60358
7007,2010-05-16 00:00:00,1508.62247
7007,2010-05-17 00:00:00,1508.67341
7007,2010-05-19 00:00:00,1508.83251
7007,2010-05-20 00:00:00,1508.93833
7007,2010-05-21 00:00:00,1509.13499
7007,2010-05-22 00:00:00,1509.2878
7007,2010-05-23 00:00:00,1509.41404
7007,2010-05-24 00:00:00,1509.49422
7007,2010-05-26 00:00:00,1509.6271
7007,2010-05-27 00:00:00,1509.69203
7007,2010-05-28 00:00:00,1509.79743
7007,2010-05-29 00:00:00,1509.88847
7007,2010-05-30 00:00:00,1510.02336
7007,2010-05-31 00:00:00,1510.14793
7007,2010-06-01 00:00:00,1510.23828
7007,2010-06-02 00:00:00,1510.33115
7007,2010-06-03 00:00:00,1510.4552
7007,2010-06-04 00:00:00,1510.59202
7007,2010-06-05 00:00:00,1510.72444
7007,2010-06-06 00:00:00,1510.88413
7007,2010-06-07 00:00:00,1511.04831
7007,2010-06-08 00:00:00,1511.21517
7007,2010-06-09 00:00:00,1511.40425
7007,2010-06-10 00:00:00,1511.55437
7007,2010-06-11 00:00:00,1511.67293
7007,2010-06-12 00:00:00,1511.81696
7007,2010-06-13 00:00:00,1511.93461
7007,2010-06-14 00:00:00,1512.00055
7007,2010-06-20 00:00:00,1512.31517
7007,2010-06-21 00:00:00,1512.34046
7007,2010-07-02 00:00:00,1512.96251
7007,2010-07-09 00:00:00,1513.18729
7007,2010-07-10 00:00:00,1513.2372
7007,2010-07-28 00:00:00,1512.66353
7007,2010-07-29 00:00:00,1512.49824
7007,2010-07-30 00:00:00,1512.48563
7007,2010-08-06 00:00:00,1511.9593
7007,2010-08-07 00:00:00,1511.96175
7007,2010-08-08 00:00:00,1511.94425
7007,2010-08-09 00:00:00,1511.91578
7007,2010-08-10 00:00:00,1511.92213
7007,2010-08-11 00:00:00,1511.88946
7007,2010-08-12 00:00:00,1511.81302
7007,2010-08-13 00:00:00,1511.74627
7007,2010-08-14 00:00:00,1511.68519
7007,2010-08-15 00:00:00,1511.64943
7007,2010-08-16 00:00:00,1511.59207
7007,2010-08-17 00:00:00,1511.50432
7007,2010-08-18 00:00:00,1511.44335
7007,2010-08-19 00:00:00,1511.30778
7007,2010-08-20 00:00:00,1511.12207
7007,2010-08-21 00:00:00,1511.01281
7007,2010-08-22 00:00:00,1510.89686
7007,2010-08-23 00:00:00,1510.76585
7007,2010-08-24 00:00:00,1510.70799
7007,2010-08-25 00:00:00,1510.65491
7007,2010-08-26 00:00:00,1510.53045
7007,2010-08-27 00:00:00,1510.42691
7007,2010-08-28 00:00:00,1510.35869
7007,2010-08-29 00:00:00,1510.28868
7007,2010-08-30 00:00:00,1510.22465
7007,2010-08-31 00:00:00,1510.09701
7007,2010-09-01 00:00:00,1510.03472
7007,2010-09-02 00:00:00,1509.95331
7007,2010-09-03 00:00:00,1509.91859
7007,2010-09-04 00:00:00,1509.86057
7007,2010-09-05 00:00:00,1509.77962
7007,2010-09-06 00:00:00,1509.69524
7007,2010-09-07 00:00:00,1509.69636
7007,2010-09-08 00:00:00,1509.64908
7007,2010-09-09 00:00:00,1509.71707
7007,2010-09-10 00:00:00,1509.79842
7007,2010-09-11 00:00:00,1509.80508
7007,2010-09-12 00:00:00,1509.8161
7007,2010-09-13 00:00:00,1509.66258
7007,2010-09-14 00:00:00,1509.51905
7007,2010-09-15 00:00:00,1509.45475
7007,2010-09-16 00:00:00,1509.42019
7007,2010-09-17 00:00:00,1509.39442
7007,2010-09-18 00:00:00,1509.32484
7007,2010-09-19 00:00:00,1509.33224
7007,2010-09-20 00:00:00,1509.30768
7007,2010-09-21 00:00:00,1509.29251
7007,2010-09-22 00:00:00,1509.25422
7007,2010-09-23 00:00:00,1509.21298
7007,2010-09-24 00:00:00,1509.32417
7007,2010-09-25 00:00:00,1509.31341
7007,2010-09-26 00:00:00,1509.28192
7007,2010-09-27 00:00:00,1509.26761
7007,2010-09-28 00:00:00,1509.24569
7007,2010-09-29 00:00:00,1509.11042
7007,2010-09-30 00:00:00,1509.11658
7007,2010-10-01 00:00:00,1509.0283
7007,2010-10-02 00:00:00,1509.01128
7007,2010-10-03 00:00:00,1508.99678
7007,2010-10-04 00:00:00,1509.05662
7007,2010-10-05 00:00:00,1508.99189
7007,2010-10-06 00:00:00,1508.96011
7007,2010-10-07 00:00:00,1508.99006
7007,2010-10-08 00:00:00,1508.98491
7007,2010-10-09 00:00:00,1508.97751
7007,2010-10-10 00:00:00,1509.00326
7007,2010-10-11 00:00:00,1508.9889
7007,2010-10-12 00:00:00,1508.96396
7007,2010-10-14 00:00:00,1508.92367
7007,2010-10-15 00:00:00,1508.9391
7007,2010-10-16 00:00:00,1508.9077
7007,2010-10-17 00:00:00,1508.81443
7007,2010-10-18 00:00:00,1508.77675
7007,2010-10-19 00:00:00,1508.73434
7007,2010-10-20 00:00:00,1508.729
7007,2010-10-21 00:00:00,1508.78051
7007,2010-10-22 00:00:00,1508.84168
7007,2010-10-23 00:00:00,1508.83499
7007,2010-10-24 00:00:00,1508.86684
7007,2010-10-25 00:00:00,1508.82959
7007,2010-10-26 00:00:00,1508.81783
7007,2010-10-27 00:00:00,1508.77632
7007,2010-10-28 00:00:00,1508.78824
7007,2010-10-29 00:00:00,1508.78671
7007,2010-10-30 00:00:00,1508.78643
7007,2010-10-31 00:00:00,1508.74796
7007,2010-11-01 00:00:00,1508.71641
7007,2010-11-02 00:00:00,1508.71394
7007,2010-11-03 00:00:00,1508.71753
7007,2010-11-04 00:00:00,1508.71527
7007,2010-11-05 00:00:00,1508.70516
7007,2010-11-06 00:00:00,1508.69408
7007,2010-11-07 00:00:00,1508.68366
7007,2010-11-08 00:00:00,1508.66705
7007,2010-11-09 00:00:00,1508.63236
7007,2010-11-10 00:00:00,1508.61168
7007,2010-11-11 00:00:00,1508.57608
7007,2010-11-12 00:00:00,1508.55879
7007,2010-11-13 00:00:00,1508.55714
7007,2010-11-14 00:00:00,1508.57631
7007,2010-11-15 00:00:00,1508.56852
7007,2010-11-16 00:00:00,1508.57958
7007,2010-11-17 00:00:00,1508.58692
7007,2010-11-18 00:00:00,1508.63539
7007,2010-11-19 00:00:00,1508.65722
7007,2010-11-20 00:00:00,1508.68517
7007,2010-11-21 00:00:00,1508.70552
7007,2010-11-22 00:00:00,1508.71177
7007,2010-11-23 00:00:00,1508.74251
7007,2010-11-24 00:00:00,1508.70731
7007,2010-11-25 00:00:00,1508.70139
7007,2010-11-26 00:00:00,1508.74662
7007,2010-11-27 00:00:00,1508.79063
7007,2010-11-28 00:00:00,1508.76909
7007,2010-11-29 00:00:00,1508.71855
7007,2010-11-30 00:00:00,1508.75161
7007,2010-12-01 00:00:00,1508.78997
7007,2010-12-02 00:00:00,1508.81168
7007,2010-12-03 00:00:00,1508.8007
7007,2010-12-04 00:00:00,1508.80709
7007,2010-12-05 00:00:00,1508.81861
7007,2010-12-06 00:00:00,1508.83955
7007,2010-12-07 00:00:00,1508.83001
7007,2010-12-08 00:00:00,1508.86703
7007,2010-12-09 00:00:00,1508.8732
7007,2010-12-10 00:00:00,1508.88256
7007,2010-12-11 00:00:00,1508.86156
7007,2010-12-12 00:00:00,1508.88014
7007,2010-12-13 00:00:00,1508.9037
7007,2010-12-14 00:00:00,1508.92312
7007,2010-12-15 00:00:00,1508.88948
7007,2010-12-16 00:00:00,1508.88035
7007,2010-12-17 00:00:00,1508.89289
7007,2010-12-18 00:00:00,1508.90508
7007,2010-12-19 00:00:00,1508.91632
7007,2010-12-20 00:00:00,1508.86768
7007,2010-12-21 00:00:00,1508.85531
7007,2010-12-22 00:00:00,1508.87576
7007,2010-12-23 00:00:00,1508.85192
7007,2010-12-24 00:00:00,1508.85062
7007,2010-12-25 00:00:00,1508.88106
7007,2010-12-26 00:00:00,1508.87582
7007,2010-12-27 00:00:00,1508.84499
7007,2010-12-28 00:00:00,1508.87438
7007,2010-12-29 00:00:00,1508.89997
7007,2010-12-30 00:00:00,1508.82939
7007,2010-12-31 00:00:00,1508.78052
7008,2010-08-12 00:00:00,1553.43861
7008,2010-08-13 00:00:00,1553.43175
7008,2010-08-14 00:00:00,1553.41539
7008,2010-08-15 00:00:00,1553.39793
7008,2010-08-16 00:00:00,1553.38175
7008,2010-08-17 00:00:00,1553.36035
7008,2010-08-18 00:00:00,1553.33936
7008,2010-08-19 00:00:00,1553.31618
7008,2010-08-20 00:00:00,1553.29511
7008,2010-08-21 00:00:00,1553.27101
7008,2010-08-22 00:00:00,1553.25061
7008,2010-08-23 00:00:00,1553.23344
7008,2010-08-24 00:00:00,1553.21944
